index,cell_type,category,target_cell_type,general_cell_type,parental_cell_type,donor_tissue,CellType,Treatment,progenitor cell type,Comment,SRR_accession,QC_summary,SRX_accession,SRS_accession,SRP_accession,GSE_accession,Sample_name,Library_name,SampleName,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
390,derived foregut endoderm,test,foregut endoderm,derived foregut endoderm,ESC,,derived foregut endoderm,untreated,ESC,derived from H9,SRR2153412,"WARN(1,5,7)",SRX1140344,SRS1025818,SRP062203,hESC_T3,,,hESC_T3,2016-08-10 00:00:00,2016-11-18 16:36:31,3966458,198322900,0,50,105,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR2153412/SRR2153412.2,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025818,SAMN03975651,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,FBA8FC4176E73ADDD1C5B4E1952D4005,93C0BC25C68F5ACCC4061D2F91854A8C
391,derived hepatic endoderm,test,hepatic endoderm,derived hepatic endoderm,ESC,,derived hepatic endoderm,untreated,ESC,derived from H9,SRR2153413,"WARN(1,5,7)",SRX1140346,SRS1025819,SRP062203,hESC_T4,,,hESC_T4,2016-08-10 00:00:00,2015-08-10 10:11:55,8066293,403314650,0,50,300,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2153413/SRR2153413.1,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025819,SAMN03975652,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,91D0839FEAC3BDC782E4DB9B448F882B,F530573CC4D1449EA17E5F7F5402923A
392,derived hepatic endoderm,test,hepatic endoderm,derived hepatic endoderm,ESC,,derived hepatic endoderm,untreated,ESC,derived from H9,SRR2153414,"WARN(1,5,7)",SRX1140346,SRS1025819,SRP062203,hESC_T4,,,hESC_T4,2016-08-10 00:00:00,2016-11-16 06:36:16,5997981,299899050,0,50,159,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/SRR2153414/SRR2153414.2,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025819,SAMN03975652,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,DC2D4106A2804A11B742E8191DF481DB,731AAC28B73F26B34F9A4AA5429031F6
393,derived early hepatocyte,test,hepatocyte,derived early hepatocyte,ESC,,derived early hepatocyte,untreated,ESC,derived from H9,SRR2153452,"WARN(1,5,7)",SRX1140347,SRS1025820,SRP062203,hESC_T5,,,hESC_T5,2016-08-10 00:00:00,2015-08-10 11:11:35,6809912,340495600,0,50,253,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2153452/SRR2153452.1,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025820,SAMN03975653,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,04F6D4FEA754EB6AAF6745743F84CCD2,1D6C9787DA79F1E8CF80F394B2271E21
394,derived early hepatocyte,test,hepatocyte,derived early hepatocyte,ESC,,derived early hepatocyte,untreated,ESC,derived from H9,SRR2153454,"WARN(1,5,7)",SRX1140347,SRS1025820,SRP062203,hESC_T5,,,hESC_T5,2016-08-10 00:00:00,2016-11-22 05:49:38,5076190,253809500,0,50,135,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR2153454/SRR2153454.2,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025820,SAMN03975653,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,6A93E23088AEFE90BBA02DD1CAC460FD,D1B21818D86EBE0EB2DA478347FE8A47
395,derived late hepatocyte,test,hepatocyte,derived late hepatocyte,ESC,,derived late hepatocyte,untreated,ESC,derived from H9,SRR2153455,"WARN(1,5,7,8)",SRX1140348,SRS1025821,SRP062203,hESC_T6,,,hESC_T6,2016-08-10 00:00:00,2015-08-10 12:12:24,5898240,294912000,0,50,219,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2153455/SRR2153455.1,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025821,SAMN03975654,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,1018C14469D48C92CE7389CC0273A456,83BE68DDBE87E82EDCA775D74B9BBE3A
396,derived late hepatocyte,test,hepatocyte,derived late hepatocyte,ESC,,derived late hepatocyte,untreated,ESC,derived from H9,SRR2153477,"WARN(1,5,7,8)",SRX1140348,SRS1025821,SRP062203,hESC_T6,,,hESC_T6,2016-08-10 00:00:00,2016-11-16 06:34:53,4429357,221467850,0,50,117,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR2153477/SRR2153477.2,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025821,SAMN03975654,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,93BDF2DD6049777A6C1AABAE78F0D6D5,573A727D58B3DF7C271B1468CDEC5B8B
397,IPS,standard,NA,IPS,fibroblast,FIB,IPS,untreated,fibroblasts,derived from HDF-2,SRR2153479,WARN(5),SRX1140349,SRS1025822,SRP062203,hiPSC_TA,,,hiPSC_TA,2016-08-10 00:00:00,2015-08-10 12:29:50,15232554,761627700,0,50,577,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-5/SRR2153479/SRR2153479.1,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025822,SAMN03975655,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,73F814B0980305EE6F97D902C134BBC9,191B7BA1E24DAD9FF12CC0E2734BA08F
398,IPS,standard,NA,IPS,fibroblast,FIB,IPS,untreated,fibroblasts,derived from HDF-2,SRR2153481,"WARN(5,7)",SRX1140349,SRS1025822,SRP062203,hiPSC_TA,,,hiPSC_TA,2016-08-10 00:00:00,2016-11-16 06:35:28,10196816,509840800,0,50,277,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR2153481/SRR2153481.2,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025822,SAMN03975655,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,C7E49173CCF4B17C6BB80ED01E2B309B,C8392C1C98DC26A1DD1B1BBDBB94029C
399,derived endoderm,test,endoderm,derived endoderm,iPS,,derived endoderm,untreated,IPS,IPS derived from HDF-1,SRR2153486,"WARN(1,5,7)",SRX1140350,SRS1025823,SRP062203,hiPSC_TB,,,hiPSC_TB,2016-08-10 00:00:00,2016-11-16 06:35:33,9998572,499928600,0,50,270,GCA_000001405.13,https://sra-download.st-va.ncbi.nlm.nih.gov/sos2/sra-pub-run-3/SRR2153486/SRR2153486.2,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025823,SAMN03975656,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,F26368C9276DC5FA2D72BF8C2402D14E,E6E851F900EAF3933B186FA764E7547B
400,derived endoderm,test,endoderm,derived endoderm,iPS,,derived endoderm,untreated,IPS,IPS derived from HDF-1,SRR2153487,WARN(5),SRX1140350,SRS1025823,SRP062203,hiPSC_TB,,,hiPSC_TB,2016-08-10 00:00:00,2015-08-10 13:20:55,15009852,750492600,0,50,569,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR2153487/SRR2153487.1,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025823,SAMN03975656,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,670F1B714C2D845B3B2C8418D2CF7087,41DB8F1EA344D997712B80BBF765A5AE
401,derived foregut endoderm,test,foregut endoderm,derived foregut endoderm,iPS,,derived foregut endoderm,untreated,IPS,IPS derived from HDF-1,SRR2153516,"WARN(1,5,7)",SRX1140351,SRS1025824,SRP062203,hiPSC_TC,,,hiPSC_TC,2016-08-10 00:00:00,2016-11-18 20:03:07,8818939,440946950,0,50,238,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR2153516/SRR2153516.2,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025824,SAMN03975657,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,6AD98F6D4810EDAAE5C512A4CA1106B7,CBD06BEC569F7A979F8FF60616F68DBE
402,derived foregut endoderm,test,foregut endoderm,derived foregut endoderm,iPS,,derived foregut endoderm,untreated,IPS,IPS derived from HDF-1,SRR2153528,"WARN(5,7)",SRX1140351,SRS1025824,SRP062203,hiPSC_TC,,,hiPSC_TC,2016-08-10 00:00:00,2015-08-10 13:15:34,13230438,661521900,0,50,502,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR2153528/SRR2153528.1,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025824,SAMN03975657,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,A19DA93C48622FFF0CAD7239DCDFFE5E,5902CB74F4834297292C3C47B846B7A1
403,derived hepatic endoderm,test,hepatic endoderm,derived hepatic endoderm,iPS,,derived hepatic endoderm,untreated,IPS,IPS derived from HDF-1,SRR2153531,"WARN(5,7)",SRX1140352,SRS1025825,SRP062203,hiPSC_TD,,,hiPSC_TD,2016-08-10 00:00:00,2015-08-10 13:21:23,14480513,724025650,0,50,556,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR2153531/SRR2153531.1,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025825,SAMN03975658,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,D15E65B0716A125BC55D1C43370EF868,29ABE04BA46528F9C9EDBFEC81C0A936
404,derived hepatic endoderm,test,hepatic endoderm,derived hepatic endoderm,iPS,,derived hepatic endoderm,untreated,IPS,IPS derived from HDF-1,SRR2153532,"WARN(1,5,7)",SRX1140352,SRS1025825,SRP062203,hiPSC_TD,,,hiPSC_TD,2016-08-10 00:00:00,2016-11-18 20:09:47,9413204,470660200,0,50,257,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR2153532/SRR2153532.2,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025825,SAMN03975658,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,6A964F9B3CFD1D6B7DE00C84269A673D,D265A140DB22A423C41EF81E19CD1C5E
405,derived early hepatocyte,test,hepatocyte,derived early hepatocyte,iPS,,derived early hepatocyte,untreated,IPS,IPS derived from HDF-1,SRR2153535,"WARN(5,7)",SRX1140353,SRS1025826,SRP062203,hiPSC_TE,,,hiPSC_TE,2016-08-10 00:00:00,2015-08-10 13:17:23,12797317,639865850,0,50,491,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR2153535/SRR2153535.1,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025826,SAMN03975659,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,0C32AE7A8D5D2208A0C9D3F107BC71C2,ED8735DBA02400FB45F5D03D748CCEFF
406,derived early hepatocyte,test,hepatocyte,derived early hepatocyte,iPS,,derived early hepatocyte,untreated,IPS,IPS derived from HDF-1,SRR2153536,"WARN(1,5,7)",SRX1140353,SRS1025826,SRP062203,hiPSC_TE,,,hiPSC_TE,2016-08-10 00:00:00,2016-11-18 20:20:16,8420053,421002650,0,50,230,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR2153536/SRR2153536.2,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025826,SAMN03975659,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,99596BBA8890579EFE00EC6ED0E03D40,63E2F0FEC8A7ECD0AA957AE61755E5B6
407,derived late hepatocyte,test,hepatocyte,derived late hepatocyte,iPS,,derived late hepatocyte,untreated,IPS,IPS derived from HDF-1,SRR2153539,"WARN(5,7,8)",SRX1140355,SRS1025827,SRP062203,hiPSC_TF,,,hiPSC_TF,2016-08-10 00:00:00,2016-11-16 06:33:08,10369114,518455700,0,50,282,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR2153539/SRR2153539.2,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025827,SAMN03975660,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,CD65CB180239BEC6A30763C6659A925C,F14265C7CDB10A63A96251538352B510
408,derived late hepatocyte,test,hepatocyte,derived late hepatocyte,iPS,,derived late hepatocyte,untreated,IPS,IPS derived from HDF-1,SRR2153540,WARN(8),SRX1140355,SRS1025827,SRP062203,hiPSC_TF,,,hiPSC_TF,2016-08-10 00:00:00,2015-08-10 14:19:49,15766446,788322300,0,50,604,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR2153540/SRR2153540.1,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025827,SAMN03975660,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288378,,public,4248E9B4C1CCD77D07C800E24AAF279B,1E717387006C8DF944AA5C7FDD8BBBFD
409,fetal liver,standard,NA,fetal liver,NA,,fetal liver,untreated,NA,cannot find publication,SRR2153558,"WARN(5,8)",SRX1140608,SRS1025927,SRP062203,Fetal Liver 17,,,Fetal Liver 17,2016-08-10 13:11:45,2015-08-10 14:20:33,14093258,704662900,0,50,262,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR2153558/SRR2153558.1,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025927,SAMN03975703,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288442,,public,445B8BE9A42C6945A8FB93B24D279BA6,A4D4EB5D082563B8089240C2FF5DE1F7
410,fetal liver,standard,NA,fetal liver,NA,,fetal liver,untreated,NA,cannot find publication,SRR2153577,"WARN(5,8)",SRX1140611,SRS1025931,SRP062203,Fetal Liver 18,,Fetal liver 18,Fetal Liver 18,2016-08-10 13:11:45,2015-08-10 14:21:51,13873935,693696750,0,50,254,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR2153577/SRR2153577.1,Fetal liver 18,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025931,SAMN03975704,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288442,,public,DD8B0E6E3D32E80B42381F8F3386E1E6,523FCCCB74810A94DAEBADCCF91466B4
411,fetal liver,standard,NA,fetal liver,NA,,fetal liver,untreated,NA,cannot find publication,SRR2153599,"WARN(5,8)",SRX1140608,SRS1025927,SRP062203,Fetal Liver 17,,,Fetal Liver 17,2016-08-10 13:11:45,2016-11-18 20:32:02,13630977,681548850,0,50,85,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos2/sra-pub-run-9/SRR2153599/SRR2153599.2,,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025927,SAMN03975703,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288442,,public,B75451D965DF843C980AF5F1B5617FB0,AEC67B888AE0D9C57B2D70A05A792129
412,fetal liver,standard,NA,fetal liver,NA,,fetal liver,untreated,NA,cannot find publication,SRR2153654,"WARN(5,8)",SRX1140611,SRS1025931,SRP062203,Fetal Liver 18,,Fetal liver 18,Fetal Liver 18,2016-08-10 13:11:45,2016-11-18 20:34:23,13438798,671939900,0,50,80,GCA_000001405.13,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR2153654/SRR2153654.2,Fetal liver 18,RNA-Seq,PolyA,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2000,SRP062203,PRJNA292368,NA,292368,SRS1025931,SAMN03975704,simple,9606,Homo sapiens,,,,,not applicable,,no,,,,,UCLA,SRA288442,,public,C794BFA7D02AA1F810728739DF33C799,56452C889EF4ADFD46A9D44503AC325A
413,fibroblast,standard,NA,fibroblast,NA,foreskin,fibroblast,control,newborn foreskin,"Here, we report that human fibroblasts can be efficiently and directly reprogrammed into functional neuron-like cells (with a yield up to 82% TUJ1-positive neuron-like cells) by serially exposing cells to a combination of small molecules. These chemically induced neurons (iNs) displayed typical neuronal morphologies and showed neuronal transcriptional networks resembling human primary embryonic brain neurons;source_tissue:foreskin;source_vendor:MTI-GlobalStem, Maryland north-northwest of Washington, DC; PMID:31631018;",SRR7347186,PASS,SRX4220603,SRS3421540,SRP150612,HFF0-1,,HFF0-1,HFF0-1,2018-09-01 00:07:45,2018-06-15 12:09:45,34794151,10438245300,34794151,300,4264,,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/007174/SRR7347186,HFF0-1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP150612,PRJNA476303,NA,476303,SRS3421540,SAMN09429600,simple,9606,Homo sapiens,,,,,male,,no,,,,,CHINESE ACADEMY OF SCIENCES,SRA722344,,public,CC34E3340F03A0640DA9E07D40434D95,E85359D013113E16BBA1D2478607255C
414,fibroblast,standard,NA,fibroblast,NA,foreskin,fibroblast,control,newborn foreskin,"Here, we report that human fibroblasts can be efficiently and directly reprogrammed into functional neuron-like cells (with a yield up to 82% TUJ1-positive neuron-like cells) by serially exposing cells to a combination of small molecules. These chemically induced neurons (iNs) displayed typical neuronal morphologies and showed neuronal transcriptional networks resembling human primary embryonic brain neurons;source_tissue:foreskin;source_vendor:MTI-GlobalStem, Maryland north-northwest of Washington, DC; PMID:31631018;",SRR7347187,WARN(8),SRX4220602,SRS3421539,SRP150612,HFF0-2,,HFF0-2,HFF0-2,2018-09-01 00:07:45,2018-06-15 12:10:33,29222238,8766671400,29222238,300,3588,,https://sra-download.ncbi.nlm.nih.gov/traces/sra65/SRR/007174/SRR7347187,HFF0-2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP150612,PRJNA476303,NA,476303,SRS3421539,SAMN09429601,simple,9606,Homo sapiens,,,,,male,,no,,,,,CHINESE ACADEMY OF SCIENCES,SRA722344,,public,16FE10D9A0B94B03382DDEE857B7EDF6,1D92550E43CC0C7265E7C559BADA4695
415,induced neuron,test,neuron,induced neuron,fibroblast,,induced neurons,test,FIB,D7 induced neuron,SRR7347188,PASS,SRX4220601,SRS3421538,SRP150612,D7 iNs-1,,D7 iNs-1,D7 iNs-1,2018-09-01 00:07:45,2018-06-15 12:06:13,25027405,7508221500,25027405,300,2850,,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/007174/SRR7347188,D7 iNs-1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP150612,PRJNA476303,NA,476303,SRS3421538,SAMN09429602,simple,9606,Homo sapiens,,,,,male,,no,,,,,CHINESE ACADEMY OF SCIENCES,SRA722344,,public,4E5D621FA4FF33819A898CA5F03BC13F,5C2D89128E59AF03949808F4C301D7D8
416,induced neuron,test,neuron,induced neuron,fibroblast,,induced neurons,test,FIB,D7 induced neuron,SRR7347189,PASS,SRX4220600,SRS3421537,SRP150612,D7 iNs-2,,D7 iNs-2,D7 iNs-2,2018-09-01 00:07:45,2018-06-15 12:01:35,28404249,8521274700,28404249,300,3248,,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/007174/SRR7347189,D7 iNs-2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP150612,PRJNA476303,NA,476303,SRS3421537,SAMN09429603,simple,9606,Homo sapiens,,,,,male,,no,,,,,CHINESE ACADEMY OF SCIENCES,SRA722344,,public,B075CB13AA41BE0943BCEAF329098263,35FD5808AD00DE17F79BDE103F461F43
417,induced neuron,test,neuron,induced neuron,fibroblast,,induced neurons,test,FIB,D14 induced neuron,SRR7347190,PASS,SRX4220599,SRS3421536,SRP150612,D14 iNs-1,,D14 iNs-1,D14 iNs-1,2018-09-01 00:07:45,2018-06-15 12:03:22,25837646,7751293800,25837646,300,2934,,https://sra-download.ncbi.nlm.nih.gov/traces/sra65/SRR/007174/SRR7347190,D14 iNs-1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP150612,PRJNA476303,NA,476303,SRS3421536,SAMN09429604,simple,9606,Homo sapiens,,,,,male,,no,,,,,CHINESE ACADEMY OF SCIENCES,SRA722344,,public,FB67A29C9BDC19C6A7F0C581292CA368,7473FC5C385E81874A15B6CB93D1DC33
418,induced neuron,test,neuron,induced neuron,fibroblast,,induced neurons,test,FIB,D14 induced neuron,SRR7347191,PASS,SRX4220598,SRS3421535,SRP150612,D14 iNs-2,,D14 iNs-2,D14 iNs-2,2018-09-01 00:07:45,2018-06-15 12:03:50,26190080,7857024000,26190080,300,2974,,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/007174/SRR7347191,D14 iNs-2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP150612,PRJNA476303,NA,476303,SRS3421535,SAMN09429605,simple,9606,Homo sapiens,,,,,male,,no,,,,,CHINESE ACADEMY OF SCIENCES,SRA722344,,public,0809F157AD7782CACA95F4972B4F2C49,82810D4E0F8A67EE0F3D656079D4CD3D
419,fetal brain,standard,NA,fetal brain,NA,,fetal brain,control,,"source_vendor:ScienCell, USA; age:fetal;tissue_source:brain;PMID:31631018;",SRR7347194,PASS,SRX4220595,SRS3421532,SRP150612,PN-3,,PN-3,PN-3,2018-09-01 00:07:45,2018-06-15 12:00:07,22318659,6695597700,22318659,300,3122,,https://sra-download.ncbi.nlm.nih.gov/traces/sra64/SRR/007174/SRR7347194,PN-3,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP150612,PRJNA476303,NA,476303,SRS3421532,SAMN09429608,simple,9606,Homo sapiens,,,,,male,,no,,,,,CHINESE ACADEMY OF SCIENCES,SRA722344,,public,096E0EFB1ACEAFC1DD09DB3C61DAD2B0,2388B6C7B1923B35ADD2ECD4C4778040
420,fibroblast,standard,NA,fibroblast,NA,foreskin,fibroblast,control,NA,neonate foreskin fibroblast; source_vendor:System Bioscience (SBI);PMID:2755405,SRR1564403,WARN(8),SRX691514,SRS693809,SRP046066,"System Bioscience (SBI) human foreskin fibroblasts, neonate (HFFn)",,HF,"System Bioscience (SBI) human foreskin fibroblasts, neonate (HFFn)",2015-09-03 22:41:14,2014-09-04 22:06:52,32372615,4888264865,0,151,2891,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR1564403/SRR1564403.1,HF,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP046066,PRJNA260224,NA,260224,SRS693809,SAMN03018660,simple,9606,Homo sapiens,,,,,not determined,,no,,,,,CHUNG-ANG UNIVERSITY,SRA181227,,public,B067B0C3268C9621649B474B337744E9,FDA42753F44E25BC6E20FEE4137EF0AC
421,fibroblast,standard,NA,fibroblast,NA,foreskin,fibroblast,control,NA,neonate foreskin fibroblast; source_vendor:System Bioscience (SBI);PMID:2755405,SRR1564404,WARN(8),SRX691514,SRS693809,SRP046066,"System Bioscience (SBI) human foreskin fibroblasts, neonate (HFFn)",,HF,"System Bioscience (SBI) human foreskin fibroblasts, neonate (HFFn)",2015-09-03 22:41:14,2014-09-04 22:07:34,32372615,4888264865,0,151,2979,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-1/SRR1564404/SRR1564404.1,HF,RNA-Seq,RANDOM,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,SRP046066,PRJNA260224,NA,260224,SRS693809,SAMN03018660,simple,9606,Homo sapiens,,,,,not determined,,no,,,,,CHUNG-ANG UNIVERSITY,SRA181227,,public,110C02E16E857785DE63DA6D2FA3785D,A6883CEDFF987050100D5810AF104B43
